choreo v2025.0.2
  built with rustc 1.84.0 (9fc6b4312 2025-01-07)
  on x86_64-pc-windows-msvc for x86_64-pc-windows-msvc
  at Wed, 22 Jan 2025 18:36:42 +0000
  with features: ["CUSTOM_PROTOCOL"]
  in profile release
  in ci
  from commit ef22708 on branch unknown
INFO | 08:42:04.077| gui/src/tauri.rs:153            | Starting Choreo 2025.0.2 x86_64-pc-windows-msvc
DEBUG| 08:42:53.992| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:42:53.993| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:42:54.003| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:42:54.019| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:42:54.034| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:42:54.050| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:42:54.068| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:42:54.085| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:42:54.102| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:42:54.119| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:42:54.136| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:42:54.153| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:42:54.170| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:42:54.187| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:42:54.202| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:42:54.218| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:42:54.233| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:42:54.351| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:42:54.420| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
ERROR| 08:42:56.753| index-D8MaCJ-U.js@Proxy.validate| failed to evaluate:  1 was dimensionless
ERROR| 08:42:56.917| index-D8MaCJ-U.js@Proxy.validate| failed to evaluate:  12 was dimensionless
ERROR| 08:42:57.016| index-D8MaCJ-U.js@Proxy.validate| failed to evaluate:  120 was dimensionless
ERROR| 08:42:58.068| index-D8MaCJ-U.js@Proxy.validate| evaluated to undefined or null
ERROR| 08:42:58.149| index-D8MaCJ-U.js@Proxy.validate| evaluated to undefined or null
DEBUG| 08:42:59.739| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:42:59.742| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.301| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.301| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.316| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.316| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.341| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.341| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.358| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.360| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.386| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.390| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.391| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.391| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.403| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.403| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.420| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.420| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.438| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.438| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.453| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.453| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.469| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.470| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.486| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.487| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.502| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.503| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.519| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.519| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.536| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.536| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.553| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.553| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.569| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.569| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.586| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.586| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.616| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.617| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.636| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.636| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.651| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.651| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.669| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.669| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.698| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.699| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.715| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.716| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.735| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.736| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.765| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.765| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.782| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.782| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.815| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.815| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.849| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.850| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.865| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.865| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.898| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.899| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.920| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.920| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.932| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.932| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.965| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.966| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.986| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:01.986| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:02.033| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:02.033| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:02.235| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:02.236| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:02.380| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:02.381| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:02.517| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:02.518| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
ERROR| 08:43:19.680| index-D8MaCJ-U.js               | Error when pasting: SyntaxError: Unexpected non-whitespace character after JSON at position 18 (line 1 column 19)
ERROR| 08:43:24.453| index-D8MaCJ-U.js               | Error when pasting: SyntaxError: Unexpected non-whitespace character after JSON at position 19 (line 1 column 20)
ERROR| 08:43:27.612| index-D8MaCJ-U.js               | Error when pasting: SyntaxError: Unexpected non-whitespace character after JSON at position 4 (line 1 column 5)
DEBUG| 08:43:29.817| core/src/file_management/mod.rs:290| Writing project autos to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\autos.chor
DEBUG| 08:43:32.800| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:32.800| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:32.837| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:32.837| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:32.838| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:32.838| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:32.848| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:32.849| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:32.866| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:32.867| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:32.883| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:32.883| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:32.898| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:32.898| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:32.920| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:32.920| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:32.934| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:32.934| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:32.948| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:32.948| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:33.016| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:33.016| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:33.034| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:33.034| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:33.234| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:33.234| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:33.267| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:33.267| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:33.306| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:33.307| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
DEBUG| 08:43:33.368| core/src/file_management/mod.rs:173| Writing path New Path to C:\FRC\2025\2025-Reefscape\src\main\deploy\choreo\New Path.traj
